plate	round	well	tile	channel
1	1	A1	211	DAPI
1	1	A1	211	GFP
1	1	A1	212	AF750
1	1	A1	212	CY3
1	1	A1	212	CY5
1	1	A1	212	DAPI
1	1	A1	212	GFP
1	1	A1	213	AF750
1	1	A1	213	CY3
1	1	A1	213	CY5
1	1	A1	213	DAPI
1	1	A1	213	GFP
1	1	A1	214	AF750
1	1	A1	214	CY3
1	1	A1	214	CY5
1	1	A1	214	DAPI
1	1	A1	214	GFP
1	1	A1	215	AF750
1	1	A1	215	CY3
1	1	A1	215	CY5
1	1	A1	215	DAPI
1	1	A1	215	GFP
1	1	A1	216	AF750
1	1	A1	216	CY3
1	1	A1	216	CY5
1	1	A1	216	DAPI
1	1	A1	216	GFP
1	1	A1	217	AF750
1	1	A1	217	CY3
1	1	A1	217	CY5
1	1	A1	217	DAPI
1	1	A1	217	GFP
1	1	A1	218	AF750
1	1	A1	218	CY3
1	1	A1	218	CY5
1	1	A1	218	DAPI
1	1	A1	218	GFP
1	1	A1	219	AF750
1	1	A1	219	CY3
1	1	A1	219	CY5
1	1	A1	219	DAPI
1	1	A1	219	GFP
1	1	A1	220	AF750
1	1	A1	220	CY3
1	1	A1	220	CY5
1	1	A1	220	DAPI
1	1	A1	220	GFP
1	1	A1	221	AF750
1	1	A1	221	CY3
1	1	A1	221	CY5
1	1	A1	221	DAPI
1	1	A1	221	GFP
1	1	A1	222	AF750
1	1	A1	222	CY3
1	1	A1	222	CY5
1	1	A1	222	DAPI
1	1	A1	222	GFP
1	1	A1	223	AF750
1	1	A1	223	CY3
1	1	A1	223	CY5
1	1	A1	223	DAPI
1	1	A1	223	GFP
1	1	A1	224	AF750
1	1	A1	224	CY3
1	1	A1	224	CY5
1	1	A1	224	DAPI
1	1	A1	224	GFP
1	1	A1	225	AF750
1	1	A1	225	CY3
1	1	A1	225	CY5
1	1	A1	225	DAPI
1	1	A1	225	GFP
1	1	A1	226	AF750
1	1	A1	226	CY3
1	1	A1	226	CY5
1	1	A1	226	DAPI
1	1	A1	226	GFP
1	1	A1	227	AF750
1	1	A1	227	CY3
1	1	A1	227	CY5
1	1	A1	227	DAPI
1	1	A1	227	GFP
1	1	A1	228	AF750
1	1	A1	228	CY3
1	1	A1	228	CY5
1	1	A1	228	DAPI
1	1	A1	228	GFP
1	1	A1	229	AF750
1	1	A1	229	CY3
1	1	A1	229	CY5
1	1	A1	229	DAPI
1	1	A1	229	GFP
1	1	A1	230	AF750
1	1	A1	230	CY3
1	1	A1	230	CY5
1	1	A1	230	DAPI
1	1	A1	230	GFP
1	1	A1	231	AF750
1	1	A1	231	CY3
1	1	A1	231	CY5
1	1	A1	231	DAPI
1	1	A1	231	GFP
1	1	A1	232	AF750
1	1	A1	232	CY3
1	1	A1	232	CY5
1	1	A1	232	DAPI
1	1	A1	232	GFP
1	1	A1	233	AF750
1	1	A1	233	CY3
1	1	A1	233	CY5
1	1	A1	233	DAPI
1	1	A1	233	GFP
1	1	A1	234	AF750
1	1	A1	234	CY3
1	1	A1	234	CY5
1	1	A1	234	DAPI
1	1	A1	234	GFP
1	1	A1	235	AF750
1	1	A1	235	CY3
1	1	A1	235	CY5
1	1	A1	235	DAPI
1	1	A1	235	GFP
1	1	A1	236	AF750
1	1	A1	236	CY3
1	1	A1	236	CY5
1	1	A1	236	DAPI
1	1	A1	236	GFP
1	1	A1	237	AF750
1	1	A1	237	CY3
1	1	A1	237	CY5
1	1	A1	237	DAPI
1	1	A1	237	GFP
1	1	A1	238	AF750
1	1	A1	238	CY3
1	1	A1	238	CY5
1	1	A1	238	DAPI
1	1	A1	238	GFP
1	1	A1	239	AF750
1	1	A1	239	CY3
1	1	A1	239	CY5
1	1	A1	239	DAPI
1	1	A1	239	GFP
1	1	A1	240	AF750
1	1	A1	240	CY3
1	1	A1	240	CY5
1	1	A1	240	DAPI
1	1	A1	240	GFP
1	1	A1	241	AF750
1	1	A1	241	CY3
1	1	A1	241	CY5
1	1	A1	241	DAPI
1	1	A1	241	GFP
1	1	A1	242	AF750
1	1	A1	242	CY3
1	1	A1	242	CY5
1	1	A1	242	DAPI
1	1	A1	242	GFP
1	1	A1	243	AF750
1	1	A1	243	CY3
1	1	A1	243	CY5
1	1	A1	243	DAPI
1	1	A1	243	GFP
1	1	A1	244	AF750
1	1	A1	244	CY3
1	1	A1	244	CY5
1	1	A1	244	DAPI
1	1	A1	244	GFP
1	1	A1	245	AF750
1	1	A1	245	CY3
1	1	A1	245	CY5
1	1	A1	245	DAPI
1	1	A1	245	GFP
1	1	A1	246	AF750
1	1	A1	246	CY3
1	1	A1	246	CY5
1	1	A1	246	DAPI
1	1	A1	246	GFP
1	1	A1	247	AF750
1	1	A1	247	CY3
1	1	A1	247	CY5
1	1	A1	247	DAPI
1	1	A1	247	GFP
1	1	A1	248	AF750
1	1	A1	248	CY3
1	1	A1	248	CY5
1	1	A1	248	DAPI
1	1	A1	248	GFP
1	1	A1	249	AF750
1	1	A1	249	CY3
1	1	A1	249	CY5
1	1	A1	249	DAPI
1	1	A1	249	GFP
1	1	A1	250	AF750
1	1	A1	250	CY3
1	1	A1	250	CY5
1	1	A1	250	DAPI
1	1	A1	250	GFP
1	1	A1	251	AF750
1	1	A1	251	CY3
1	1	A1	251	CY5
1	1	A1	251	DAPI
1	1	A1	251	GFP
1	1	A1	252	AF750
1	1	A1	252	CY3
1	1	A1	252	CY5
1	1	A1	252	DAPI
1	1	A1	252	GFP
1	1	A1	253	AF750
1	1	A1	253	CY3
1	1	A1	253	CY5
1	1	A1	253	DAPI
1	1	A1	253	GFP
1	1	A1	254	AF750
1	1	A1	254	CY3
1	1	A1	254	CY5
1	1	A1	254	DAPI
1	1	A1	254	GFP
1	1	A1	255	AF750
1	1	A1	255	CY3
1	1	A1	255	CY5
1	1	A1	255	DAPI
1	1	A1	255	GFP
1	1	A1	256	AF750
1	1	A1	256	CY3
1	1	A1	256	CY5
1	1	A1	256	DAPI
1	1	A1	256	GFP
1	1	A1	257	AF750
1	1	A1	257	CY3
1	1	A1	257	CY5
1	1	A1	257	DAPI
1	1	A1	257	GFP
1	1	A1	258	AF750
1	1	A1	258	CY3
1	1	A1	258	CY5
1	1	A1	258	DAPI
1	1	A1	258	GFP
1	1	A1	259	AF750
1	1	A1	259	CY3
1	1	A1	259	CY5
1	1	A1	259	DAPI
1	1	A1	259	GFP
1	1	A1	260	AF750
1	1	A1	260	CY3
1	1	A1	260	CY5
1	1	A1	260	DAPI
1	1	A1	260	GFP
1	1	A1	261	AF750
1	1	A1	261	CY3
1	1	A1	261	CY5
1	1	A1	261	DAPI
1	1	A1	261	GFP
1	1	A1	262	AF750
1	1	A1	262	CY3
1	1	A1	262	CY5
1	1	A1	262	DAPI
1	1	A1	262	GFP
1	1	A1	263	AF750
1	1	A1	263	CY3
1	1	A1	263	CY5
1	1	A1	263	DAPI
1	1	A1	263	GFP
1	1	A1	264	AF750
1	1	A1	264	CY3
1	1	A1	264	CY5
1	1	A1	264	DAPI
1	1	A1	264	GFP
1	1	A1	265	AF750
1	1	A1	265	CY3
1	1	A1	265	CY5
1	1	A1	265	DAPI
1	1	A1	265	GFP
1	1	A1	266	AF750
1	1	A1	266	CY3
1	1	A1	266	CY5
1	1	A1	266	DAPI
1	1	A1	266	GFP
1	1	A1	267	AF750
1	1	A1	267	CY3
1	1	A1	267	CY5
1	1	A1	267	DAPI
1	1	A1	267	GFP
1	1	A1	268	AF750
1	1	A1	268	CY3
1	1	A1	268	CY5
1	1	A1	268	DAPI
1	1	A1	268	GFP
1	1	A1	269	AF750
1	1	A1	269	CY3
1	1	A1	269	CY5
1	1	A1	269	DAPI
1	1	A1	269	GFP
1	1	A1	270	AF750
1	1	A1	270	CY3
1	1	A1	270	CY5
1	1	A1	270	DAPI
1	1	A1	270	GFP
1	1	A1	271	AF750
1	1	A1	271	CY3
1	1	A1	271	CY5
1	1	A1	271	DAPI
1	1	A1	271	GFP
1	1	A1	272	AF750
1	1	A1	272	CY3
1	1	A1	272	CY5
1	1	A1	272	DAPI
1	1	A1	272	GFP
1	1	A1	273	AF750
1	1	A1	273	CY3
1	1	A1	273	CY5
1	1	A1	273	DAPI
1	1	A1	273	GFP
1	1	A1	274	AF750
1	1	A1	274	CY3
1	1	A1	274	CY5
1	1	A1	274	DAPI
1	1	A1	274	GFP
1	1	A1	275	AF750
1	1	A1	275	CY3
1	1	A1	275	CY5
1	1	A1	275	DAPI
1	1	A1	275	GFP
1	1	A1	276	AF750
1	1	A1	276	CY3
1	1	A1	276	CY5
1	1	A1	276	DAPI
1	1	A1	276	GFP
1	1	A1	277	AF750
1	1	A1	277	CY3
1	1	A1	277	CY5
1	1	A1	277	DAPI
1	1	A1	277	GFP
1	1	A1	278	AF750
1	1	A1	278	CY3
1	1	A1	278	CY5
1	1	A1	278	DAPI
1	1	A1	278	GFP
1	1	A1	279	AF750
1	1	A1	279	CY3
1	1	A1	279	CY5
1	1	A1	279	DAPI
1	1	A1	279	GFP
1	1	A1	280	AF750
1	1	A1	280	CY3
1	1	A1	280	CY5
1	1	A1	280	DAPI
1	1	A1	280	GFP
1	1	A1	281	AF750
1	1	A1	281	CY3
1	1	A1	281	CY5
1	1	A1	281	DAPI
1	1	A1	281	GFP
1	1	A1	282	AF750
1	1	A1	282	CY3
1	1	A1	282	CY5
1	1	A1	282	DAPI
1	1	A1	282	GFP
1	1	A1	283	AF750
1	1	A1	283	CY3
1	1	A1	283	CY5
1	1	A1	283	DAPI
1	1	A1	283	GFP
1	1	A1	284	AF750
1	1	A1	284	CY3
1	1	A1	284	CY5
1	1	A1	284	DAPI
1	1	A1	284	GFP
1	1	A1	285	AF750
1	1	A1	285	CY3
1	1	A1	285	CY5
1	1	A1	285	DAPI
1	1	A1	285	GFP
1	1	A1	286	AF750
1	1	A1	286	CY3
1	1	A1	286	CY5
1	1	A1	286	DAPI
1	1	A1	286	GFP
1	1	A1	287	AF750
1	1	A1	287	CY3
1	1	A1	287	CY5
1	1	A1	287	DAPI
1	1	A1	287	GFP
1	1	A1	288	AF750
1	1	A1	288	CY3
1	1	A1	288	CY5
1	1	A1	288	DAPI
1	1	A1	288	GFP
1	1	A1	289	AF750
1	1	A1	289	CY3
1	1	A1	289	CY5
1	1	A1	289	DAPI
1	1	A1	289	GFP
1	1	A1	290	AF750
1	1	A1	290	CY3
1	1	A1	290	CY5
1	1	A1	290	DAPI
1	1	A1	290	GFP
1	1	A1	291	AF750
1	1	A1	291	CY3
1	1	A1	291	CY5
1	1	A1	291	DAPI
1	1	A1	291	GFP
1	1	A1	292	AF750
1	1	A1	292	CY3
1	1	A1	292	CY5
1	1	A1	292	DAPI
1	1	A1	292	GFP
1	1	A1	293	AF750
1	1	A1	293	CY3
1	1	A1	293	CY5
1	1	A1	293	DAPI
1	1	A1	293	GFP
1	1	A1	294	AF750
1	1	A1	294	CY3
1	1	A1	294	CY5
1	1	A1	294	DAPI
1	1	A1	294	GFP
1	1	A1	295	AF750
1	1	A1	295	CY3
1	1	A1	295	CY5
1	1	A1	295	DAPI
1	1	A1	295	GFP
1	1	A1	296	AF750
1	1	A1	296	CY3
1	1	A1	296	CY5
1	1	A1	296	DAPI
1	1	A1	296	GFP
1	1	A1	297	AF750
1	1	A1	297	CY3
1	1	A1	297	CY5
1	1	A1	297	DAPI
1	1	A1	297	GFP
1	1	A1	298	AF750
1	1	A1	298	CY3
1	1	A1	298	CY5
1	1	A1	298	DAPI
1	1	A1	298	GFP
1	1	A1	299	AF750
1	1	A1	299	CY3
1	1	A1	299	CY5
1	1	A1	299	DAPI
1	1	A1	299	GFP
1	1	A1	300	AF750
1	1	A1	300	CY3
1	1	A1	300	CY5
1	1	A1	300	DAPI
1	1	A1	300	GFP
1	1	A1	301	AF750
1	1	A1	301	CY3
1	1	A1	301	CY5
1	1	A1	301	DAPI
1	1	A1	301	GFP
1	1	A1	302	AF750
1	1	A1	302	CY3
1	1	A1	302	CY5
1	1	A1	302	DAPI
1	1	A1	302	GFP
1	1	A1	303	AF750
1	1	A1	303	CY3
1	1	A1	303	CY5
1	1	A1	303	DAPI
1	1	A1	303	GFP
1	1	A1	304	AF750
1	1	A1	304	CY3
1	1	A1	304	CY5
1	1	A1	304	DAPI
1	1	A1	304	GFP
1	1	A1	305	AF750
1	1	A1	305	CY3
1	1	A1	305	CY5
1	1	A1	305	DAPI
1	1	A1	305	GFP
1	1	A1	306	AF750
1	1	A1	306	CY3
1	1	A1	306	CY5
1	1	A1	306	DAPI
1	1	A1	306	GFP
1	1	A1	307	AF750
1	1	A1	307	CY3
1	1	A1	307	CY5
1	1	A1	307	DAPI
1	1	A1	307	GFP
1	1	A1	308	AF750
1	1	A1	308	CY3
1	1	A1	308	CY5
1	1	A1	308	DAPI
1	1	A1	308	GFP
1	1	A1	309	AF750
1	1	A1	309	CY3
1	1	A1	309	CY5
1	1	A1	309	DAPI
1	1	A1	309	GFP
1	1	A1	310	AF750
1	1	A1	310	CY3
1	1	A1	310	CY5
1	1	A1	310	DAPI
1	1	A1	310	GFP
1	1	A1	311	AF750
1	1	A1	311	CY3
1	1	A1	311	CY5
1	1	A1	311	DAPI
1	1	A1	311	GFP
1	1	A1	312	AF750
1	1	A1	312	CY3
1	1	A1	312	CY5
1	1	A1	312	DAPI
1	1	A1	312	GFP
1	1	A1	313	AF750
1	1	A1	313	CY3
1	1	A1	313	CY5
1	1	A1	313	DAPI
1	1	A1	313	GFP
1	1	A1	314	AF750
1	1	A1	314	CY3
1	1	A1	314	CY5
1	1	A1	314	DAPI
1	1	A1	314	GFP
1	1	A1	315	AF750
1	1	A1	315	CY3
1	1	A1	315	CY5
1	1	A1	315	DAPI
1	1	A1	315	GFP
1	1	A1	316	AF750
1	1	A1	316	CY3
1	1	A1	316	CY5
1	1	A1	316	DAPI
1	1	A1	316	GFP
1	1	A1	317	AF750
1	1	A1	317	CY3
1	1	A1	317	CY5
1	1	A1	317	DAPI
1	1	A1	317	GFP
1	1	A1	318	AF750
1	1	A1	318	CY3
1	1	A1	318	CY5
1	1	A1	318	DAPI
1	1	A1	318	GFP
1	1	A1	319	AF750
1	1	A1	319	CY3
1	1	A1	319	CY5
1	1	A1	319	DAPI
1	1	A1	319	GFP
1	1	A1	320	AF750
1	1	A1	320	CY3
1	1	A1	320	CY5
1	1	A1	320	DAPI
1	1	A1	320	GFP
1	1	A1	321	AF750
1	1	A1	321	CY3
1	1	A1	321	CY5
1	1	A1	321	DAPI
1	1	A1	321	GFP
1	1	A1	322	AF750
1	1	A1	322	CY3
1	1	A1	322	CY5
1	1	A1	322	DAPI
1	1	A1	322	GFP
1	1	A1	323	AF750
1	1	A1	323	CY3
1	1	A1	323	CY5
1	1	A1	323	DAPI
1	1	A1	323	GFP
1	1	A1	324	AF750
1	1	A1	324	CY3
1	1	A1	324	CY5
1	1	A1	324	DAPI
1	1	A1	324	GFP
1	1	A1	325	AF750
1	1	A1	325	CY3
1	1	A1	325	CY5
1	1	A1	325	DAPI
1	1	A1	325	GFP
1	1	A1	326	AF750
1	1	A1	326	CY3
1	1	A1	326	CY5
1	1	A1	326	DAPI
1	1	A1	326	GFP
1	1	A1	327	AF750
1	1	A1	327	CY3
1	1	A1	327	CY5
1	1	A1	327	DAPI
1	1	A1	327	GFP
1	1	A1	328	AF750
1	1	A1	328	CY3
1	1	A1	328	CY5
1	1	A1	328	DAPI
1	1	A1	328	GFP
1	1	A1	329	AF750
1	1	A1	329	CY3
1	1	A1	329	CY5
1	1	A1	329	DAPI
1	1	A1	329	GFP
1	1	A1	330	AF750
1	1	A1	330	CY3
1	1	A1	330	CY5
1	1	A1	330	DAPI
1	1	A1	330	GFP
1	1	A1	331	AF750
1	1	A1	331	CY3
1	1	A1	331	CY5
1	1	A1	331	DAPI
1	1	A1	331	GFP
1	1	A1	332	AF750
1	1	A1	332	CY3
1	1	A1	332	CY5
1	1	A1	332	DAPI
1	1	A1	332	GFP
1	1	A1	333	AF750
1	1	A1	333	CY3
1	1	A1	333	CY5
1	1	A1	333	DAPI
1	1	A1	333	GFP
1	1	A1	334	AF750
1	1	A1	334	CY3
1	1	A1	334	CY5
1	1	A1	334	DAPI
1	1	A1	334	GFP
1	1	A1	335	AF750
1	1	A1	335	CY3
1	1	A1	335	CY5
1	1	A1	335	DAPI
1	1	A1	335	GFP
1	1	A1	336	AF750
1	1	A1	336	CY3
1	1	A1	336	CY5
1	1	A1	336	DAPI
1	1	A1	336	GFP
1	1	A1	337	AF750
1	1	A1	337	CY3
1	1	A1	337	CY5
1	1	A1	337	DAPI
1	1	A1	337	GFP
1	1	A1	338	AF750
1	1	A1	338	CY3
1	1	A1	338	CY5
1	1	A1	338	DAPI
1	1	A1	338	GFP
1	1	A1	339	AF750
1	1	A1	339	CY3
1	1	A1	339	CY5
1	1	A1	339	DAPI
1	1	A1	339	GFP
1	1	A1	340	AF750
1	1	A1	340	CY3
1	1	A1	340	CY5
1	1	A1	340	DAPI
1	1	A1	340	GFP
1	1	A1	341	AF750
1	1	A1	341	CY3
1	1	A1	341	CY5
1	1	A1	341	DAPI
1	1	A1	341	GFP
1	1	A1	342	AF750
1	1	A1	342	CY3
1	1	A1	342	CY5
1	1	A1	342	DAPI
1	1	A1	342	GFP
1	1	A1	343	AF750
1	1	A1	343	CY3
1	1	A1	343	CY5
1	1	A1	343	DAPI
1	1	A1	343	GFP
1	1	A1	344	AF750
1	1	A1	344	CY3
1	1	A1	344	CY5
1	1	A1	344	DAPI
1	1	A1	344	GFP
1	1	A1	345	AF750
1	1	A1	345	CY3
1	1	A1	345	CY5
1	1	A1	345	DAPI
1	1	A1	345	GFP
1	1	A1	346	AF750
1	1	A1	346	CY3
1	1	A1	346	CY5
1	1	A1	346	DAPI
1	1	A1	346	GFP
1	1	A1	347	AF750
1	1	A1	347	CY3
1	1	A1	347	CY5
1	1	A1	347	DAPI
1	1	A1	347	GFP
1	1	A1	348	AF750
1	1	A1	348	CY3
1	1	A1	348	CY5
1	1	A1	348	DAPI
1	1	A1	348	GFP
1	1	A1	349	AF750
1	1	A1	349	CY3
1	1	A1	349	CY5
1	1	A1	349	DAPI
1	1	A1	349	GFP
1	1	A1	350	AF750
1	1	A1	350	CY3
1	1	A1	350	CY5
1	1	A1	350	DAPI
1	1	A1	350	GFP
1	1	A1	351	AF750
1	1	A1	351	CY3
1	1	A1	351	CY5
1	1	A1	351	DAPI
1	1	A1	351	GFP
1	1	A1	352	AF750
1	1	A1	352	CY3
1	1	A1	352	CY5
1	1	A1	352	DAPI
1	1	A1	352	GFP
1	1	A1	353	AF750
1	1	A1	353	CY3
1	1	A1	353	CY5
1	1	A1	353	DAPI
1	1	A1	353	GFP
1	1	A1	354	AF750
1	1	A1	354	CY3
1	1	A1	354	CY5
1	1	A1	354	DAPI
1	1	A1	354	GFP
1	1	A1	355	AF750
1	1	A1	355	CY3
1	1	A1	355	CY5
1	1	A1	355	DAPI
1	1	A1	355	GFP
1	1	A1	356	AF750
1	1	A1	356	CY3
1	1	A1	356	CY5
1	1	A1	356	DAPI
1	1	A1	356	GFP
1	1	A1	357	AF750
1	1	A1	357	CY3
1	1	A1	357	CY5
1	1	A1	357	DAPI
1	1	A1	357	GFP
1	1	A1	358	AF750
1	1	A1	358	CY3
1	1	A1	358	CY5
1	1	A1	358	DAPI
1	1	A1	358	GFP
1	1	A1	359	AF750
1	1	A1	359	CY3
1	1	A1	359	CY5
1	1	A1	359	DAPI
1	1	A1	359	GFP
1	1	A1	360	AF750
1	1	A1	360	CY3
1	1	A1	360	CY5
1	1	A1	360	DAPI
1	1	A1	360	GFP
1	1	A1	361	AF750
1	1	A1	361	CY3
1	1	A1	361	CY5
1	1	A1	361	DAPI
1	1	A1	361	GFP
1	1	A1	362	AF750
1	1	A1	362	CY3
1	1	A1	362	CY5
1	1	A1	362	DAPI
1	1	A1	362	GFP
1	1	A1	363	AF750
1	1	A1	363	CY3
1	1	A1	363	CY5
1	1	A1	363	DAPI
1	1	A1	363	GFP
1	1	A1	364	AF750
1	1	A1	364	CY3
1	1	A1	364	CY5
1	1	A1	364	DAPI
1	1	A1	364	GFP
1	1	A1	365	AF750
1	1	A1	365	CY3
1	1	A1	365	CY5
1	1	A1	365	DAPI
1	1	A1	365	GFP
1	1	A1	366	AF750
1	1	A1	366	CY3
1	1	A1	366	CY5
1	1	A1	366	DAPI
1	1	A1	366	GFP
1	1	A1	367	AF750
1	1	A1	367	CY3
1	1	A1	367	CY5
1	1	A1	367	DAPI
1	1	A1	367	GFP
1	1	A1	368	AF750
1	1	A1	368	CY3
1	1	A1	368	CY5
1	1	A1	368	DAPI
1	1	A1	368	GFP
1	1	A1	369	AF750
1	1	A1	369	CY3
1	1	A1	369	CY5
1	1	A1	369	DAPI
1	1	A1	369	GFP
1	1	A1	370	AF750
1	1	A1	370	CY3
1	1	A1	370	CY5
1	1	A1	370	DAPI
1	1	A1	370	GFP
1	1	A1	371	AF750
1	1	A1	371	CY3
1	1	A1	371	CY5
1	1	A1	371	DAPI
1	1	A1	371	GFP
1	1	A1	372	AF750
1	1	A1	372	CY3
1	1	A1	372	CY5
1	1	A1	372	DAPI
1	1	A1	372	GFP
1	1	A1	373	AF750
1	1	A1	373	CY3
1	1	A1	373	CY5
1	1	A1	373	DAPI
1	1	A1	373	GFP
1	1	A1	374	AF750
1	1	A1	374	CY3
1	1	A1	374	CY5
1	1	A1	374	DAPI
1	1	A1	374	GFP
1	1	A1	375	AF750
1	1	A1	375	CY3
1	1	A1	375	CY5
1	1	A1	375	DAPI
1	1	A1	375	GFP
1	1	A1	376	AF750
1	1	A1	376	CY3
1	1	A1	376	CY5
1	1	A1	376	DAPI
1	1	A1	376	GFP
1	1	A1	377	AF750
1	1	A1	377	CY3
1	1	A1	377	CY5
1	1	A1	377	DAPI
1	1	A1	377	GFP
1	1	A1	378	AF750
1	1	A1	378	CY3
1	1	A1	378	CY5
1	1	A1	378	DAPI
1	1	A1	378	GFP
1	1	A1	379	AF750
1	1	A1	379	CY3
1	1	A1	379	CY5
1	1	A1	379	DAPI
1	1	A1	379	GFP
1	1	A1	380	AF750
1	1	A1	380	CY3
1	1	A1	380	CY5
1	1	A1	380	DAPI
1	1	A1	380	GFP
1	1	A1	381	AF750
1	1	A1	381	CY3
1	1	A1	381	CY5
1	1	A1	381	DAPI
1	1	A1	381	GFP
1	1	A1	382	AF750
1	1	A1	382	CY3
1	1	A1	382	CY5
1	1	A1	382	DAPI
1	1	A1	382	GFP
1	1	A1	383	AF750
1	1	A1	383	CY3
1	1	A1	383	CY5
1	1	A1	383	DAPI
1	1	A1	383	GFP
1	1	A1	384	AF750
1	1	A1	384	CY3
1	1	A1	384	CY5
1	1	A1	384	DAPI
1	1	A1	384	GFP
1	1	A1	385	AF750
1	1	A1	385	CY3
1	1	A1	385	CY5
1	1	A1	385	DAPI
1	1	A1	385	GFP
1	1	A1	386	AF750
1	1	A1	386	CY3
1	1	A1	386	CY5
1	1	A1	386	DAPI
1	1	A1	386	GFP
1	1	A1	387	AF750
1	1	A1	387	CY3
1	1	A1	387	CY5
1	1	A1	387	DAPI
1	1	A1	387	GFP
1	1	A1	388	AF750
1	1	A1	388	CY3
1	1	A1	388	CY5
1	1	A1	388	DAPI
1	1	A1	388	GFP
1	1	A1	389	AF750
1	1	A1	389	CY3
1	1	A1	389	CY5
1	1	A1	389	DAPI
1	1	A1	389	GFP
1	1	A1	390	AF750
1	1	A1	390	CY3
1	1	A1	390	CY5
1	1	A1	390	DAPI
1	1	A1	390	GFP
1	1	A1	391	AF750
1	1	A1	391	CY3
1	1	A1	391	CY5
1	1	A1	391	DAPI
1	1	A1	391	GFP
1	1	A1	392	AF750
1	1	A1	392	CY3
1	1	A1	392	CY5
1	1	A1	392	DAPI
1	1	A1	392	GFP
1	1	A1	393	AF750
1	1	A1	393	CY3
1	1	A1	393	CY5
1	1	A1	393	DAPI
1	1	A1	393	GFP
1	1	A1	394	AF750
1	1	A1	394	CY3
1	1	A1	394	CY5
1	1	A1	394	DAPI
1	1	A1	394	GFP
1	1	A1	395	AF750
1	1	A1	395	CY3
1	1	A1	395	CY5
1	1	A1	395	DAPI
1	1	A1	395	GFP
1	1	A1	396	AF750
1	1	A1	396	CY3
1	1	A1	396	CY5
1	1	A1	396	DAPI
1	1	A1	396	GFP
1	1	A1	397	AF750
1	1	A1	397	CY3
1	1	A1	397	CY5
1	1	A1	397	DAPI
1	1	A1	397	GFP
1	1	A1	398	AF750
1	1	A1	398	CY3
1	1	A1	398	CY5
1	1	A1	398	DAPI
1	1	A1	398	GFP
1	1	A1	399	AF750
1	1	A1	399	CY3
1	1	A1	399	CY5
1	1	A1	399	DAPI
1	1	A1	399	GFP
1	1	A1	400	AF750
1	1	A1	400	CY3
1	1	A1	400	CY5
1	1	A1	400	DAPI
1	1	A1	400	GFP
1	1	A1	401	AF750
1	1	A1	401	CY3
1	1	A1	401	CY5
1	1	A1	401	DAPI
1	1	A1	401	GFP
1	1	A1	402	AF750
1	1	A1	402	CY3
1	1	A1	402	CY5
1	1	A1	402	DAPI
1	1	A1	402	GFP
1	1	A1	403	AF750
1	1	A1	403	CY3
1	1	A1	403	CY5
1	1	A1	403	DAPI
1	1	A1	403	GFP
1	1	A1	404	AF750
1	1	A1	404	CY3
1	1	A1	404	CY5
1	1	A1	404	DAPI
1	1	A1	404	GFP
1	1	A1	405	AF750
1	1	A1	405	CY3
1	1	A1	405	CY5
1	1	A1	405	DAPI
1	1	A1	405	GFP
1	1	A1	406	AF750
1	1	A1	406	CY3
1	1	A1	406	CY5
1	1	A1	406	DAPI
1	1	A1	406	GFP
1	1	A1	407	AF750
1	1	A1	407	CY3
1	1	A1	407	CY5
1	1	A1	407	DAPI
1	1	A1	407	GFP
1	1	A1	408	AF750
1	1	A1	408	CY3
1	1	A1	408	CY5
1	1	A1	408	DAPI
1	1	A1	408	GFP
1	1	A1	409	AF750
1	1	A1	409	CY3
1	1	A1	409	CY5
1	1	A1	409	DAPI
1	1	A1	409	GFP
1	1	A1	410	AF750
1	1	A1	410	CY3
1	1	A1	410	CY5
1	1	A1	410	DAPI
1	1	A1	410	GFP
1	1	A1	411	AF750
1	1	A1	411	CY3
1	1	A1	411	CY5
1	1	A1	411	DAPI
1	1	A1	411	GFP
1	1	A1	412	AF750
1	1	A1	412	CY3
1	1	A1	412	CY5
1	1	A1	412	DAPI
1	1	A1	412	GFP
1	1	A1	413	AF750
1	1	A1	413	CY3
1	1	A1	413	CY5
1	1	A1	413	DAPI
1	1	A1	413	GFP
1	1	A1	414	AF750
1	1	A1	414	CY3
1	1	A1	414	CY5
1	1	A1	414	DAPI
1	1	A1	414	GFP
1	1	A1	415	AF750
1	1	A1	415	CY3
1	1	A1	415	CY5
1	1	A1	415	DAPI
1	1	A1	415	GFP
1	1	A1	416	AF750
1	1	A1	416	CY3
1	1	A1	416	CY5
1	1	A1	416	DAPI
1	1	A1	416	GFP
1	1	A1	417	AF750
1	1	A1	417	CY3
1	1	A1	417	CY5
1	1	A1	417	DAPI
1	1	A1	417	GFP
1	1	A1	418	AF750
1	1	A1	418	CY3
1	1	A1	418	CY5
1	1	A1	418	DAPI
1	1	A1	418	GFP
1	1	A1	419	AF750
1	1	A1	419	CY3
1	1	A1	419	CY5
1	1	A1	419	DAPI
1	1	A1	419	GFP
1	1	A1	420	AF750
1	1	A1	420	CY3
1	1	A1	420	CY5
1	1	A1	420	DAPI
1	1	A1	420	GFP
1	1	A1	421	AF750
1	1	A1	421	CY3
1	1	A1	421	CY5
1	1	A1	421	DAPI
1	1	A1	421	GFP
1	1	A1	422	AF750
1	1	A1	422	CY3
1	1	A1	422	CY5
1	1	A1	422	DAPI
1	1	A1	422	GFP
1	1	A1	423	AF750
1	1	A1	423	CY3
